MSISDN,PRIVATE_IP,PUBLIC_IP,PORT,SESSION_START,SESSION_END,DEST_IP,DATA_VOLUME_KB
9790611915,192.168.38.132,103.25.183.79,80,2025-05-22 07:27:43,2025-05-22 09:01:43,155.122.21.11,16577
9790611915,192.168.197.175,103.25.15.190,443,2025-05-04 03:29:51,2025-05-04 05:03:51,83.196.89.146,39072
9790611915,192.168.5.188,103.25.165.12,443,2025-05-14 22:44:21,2025-05-14 22:50:21,31.51.252.210,24742
9790611915,192.168.84.35,103.25.126.160,80,2025-05-30 16:14:49,2025-05-30 17:19:49,22.114.105.121,48628
9790611915,192.168.21.205,103.25.187.187,443,2025-05-01 00:30:52,2025-05-01 01:35:52,120.213.171.66,5760
9790611915,192.168.160.37,103.25.88.45,80,2025-05-20 09:01:44,2025-05-20 09:55:44,146.4.151.129,31990
9790611915,192.168.142.95,103.25.95.229,443,2025-06-07 08:24:22,2025-06-07 08:56:22,13.46.80.211,24003
9790611915,192.168.43.252,103.25.220.70,8443,2025-05-18 07:17:19,2025-05-18 07:36:19,98.49.14.192,36993
9790611915,192.168.170.117,103.25.60.206,8080,2025-06-01 15:11:45,2025-06-01 15:39:45,72.96.231.122,39554
9790611915,192.168.194.8,103.25.204.7,8080,2025-05-22 15:28:45,2025-05-22 16:37:45,82.134.25.231,19360
9790611915,192.168.194.130,103.25.181.67,8443,2025-05-10 10:32:02,2025-05-10 11:25:02,221.178.153.90,29423
9790611915,192.168.47.212,103.25.15.164,8080,2025-05-10 18:15:14,2025-05-10 19:27:14,85.245.171.66,32544
9790611915,192.168.40.229,103.25.88.1,443,2025-06-14 16:08:35,2025-06-14 17:31:35,3.149.179.157,8654
9790611915,192.168.95.34,103.25.218.233,8443,2025-06-03 10:35:36,2025-06-03 12:07:36,48.248.174.248,21743
9790611915,192.168.78.136,103.25.24.18,443,2025-05-05 08:54:59,2025-05-05 09:51:59,117.214.176.224,25331
9790611915,192.168.206.105,103.25.193.95,443,2025-06-04 11:06:11,2025-06-04 12:04:11,154.136.92.107,44457
9790611915,192.168.32.104,103.25.28.138,8443,2025-05-07 10:08:31,2025-05-07 11:15:31,34.44.171.11,23023
9682867285,192.168.151.54,103.25.2.34,443,2025-06-04 21:54:57,2025-06-04 22:30:57,40.156.230.25,14012
9682867285,192.168.83.86,103.25.128.25,443,2025-06-10 08:16:45,2025-06-10 09:24:45,187.117.247.232,46548
9682867285,192.168.100.95,103.25.111.108,8443,2025-06-12 19:08:53,2025-06-12 20:14:53,108.36.37.90,6999
9682867285,192.168.249.134,103.25.175.155,80,2025-05-04 10:25:36,2025-05-04 10:31:36,11.151.17.222,17246
9682867285,192.168.135.80,103.25.211.81,8080,2025-05-16 15:18:32,2025-05-16 16:34:32,142.244.251.166,30348
9682867285,192.168.165.210,103.25.163.68,80,2025-06-07 05:27:18,2025-06-07 06:40:18,1.153.183.185,36027
9682867285,192.168.65.237,103.25.250.82,8443,2025-05-06 01:04:48,2025-05-06 01:47:48,93.238.172.22,19424
9682867285,192.168.56.103,103.25.221.117,8443,2025-05-15 08:58:54,2025-05-15 09:59:54,64.239.54.100,15678
9682867285,192.168.164.126,103.25.11.123,8080,2025-05-17 20:57:13,2025-05-17 21:25:13,4.152.192.254,36207
9682867285,192.168.101.99,103.25.32.235,443,2025-05-10 11:24:28,2025-05-10 12:21:28,208.16.197.168,48410
9682867285,192.168.30.182,103.25.95.45,443,2025-06-02 02:45:03,2025-06-02 04:33:03,11.66.71.50,5059
9682867285,192.168.89.169,103.25.219.123,8080,2025-05-27 03:37:23,2025-05-27 05:08:23,109.26.143.36,18330
9682867285,192.168.122.213,103.25.141.211,8443,2025-06-04 06:30:36,2025-06-04 08:08:36,31.49.51.182,21771
9682867285,192.168.230.100,103.25.84.237,8080,2025-06-02 06:28:26,2025-06-02 06:41:26,17.159.252.10,39287
9682867285,192.168.115.91,103.25.235.185,8080,2025-05-10 21:46:03,2025-05-10 22:39:03,58.248.1.238,47378
9682867285,192.168.187.252,103.25.194.165,8080,2025-05-07 22:30:23,2025-05-08 00:23:23,105.227.173.251,23976
9682867285,192.168.122.125,103.25.123.130,443,2025-06-06 19:12:46,2025-06-06 20:50:46,69.48.171.51,35130
9743569428,192.168.228.224,103.25.53.190,443,2025-05-04 17:28:24,2025-05-04 18:24:24,153.118.56.4,6012
9743569428,192.168.144.116,103.25.124.78,8443,2025-05-26 15:03:53,2025-05-26 16:42:53,34.156.0.2,45520
9743569428,192.168.108.46,103.25.172.22,8080,2025-06-08 22:27:30,2025-06-08 23:05:30,92.13.66.129,45806
9743569428,192.168.170.75,103.25.254.122,443,2025-05-15 16:19:15,2025-05-15 17:22:15,139.181.96.29,8183
9743569428,192.168.202.178,103.25.104.192,8080,2025-05-14 06:40:28,2025-05-14 07:21:28,146.86.161.64,27863
9743569428,192.168.102.127,103.25.170.125,80,2025-05-17 17:41:28,2025-05-17 18:39:28,9.154.216.199,1488
9743569428,192.168.166.237,103.25.218.193,8443,2025-05-10 10:41:14,2025-05-10 11:17:14,167.23.222.22,35161
9743569428,192.168.250.190,103.25.59.51,8080,2025-06-08 08:12:38,2025-06-08 10:00:38,188.131.74.109,15374
9743569428,192.168.189.197,103.25.54.240,443,2025-05-21 12:43:40,2025-05-21 13:25:40,15.169.220.214,21453
9743569428,192.168.22.169,103.25.136.105,8443,2025-05-09 02:20:02,2025-05-09 04:15:02,14.183.209.95,26997
9569958934,192.168.119.180,103.25.5.254,443,2025-06-05 23:07:04,2025-06-06 00:26:04,213.23.73.86,3034
9569958934,192.168.213.192,103.25.67.148,8080,2025-05-23 03:50:54,2025-05-23 04:14:54,108.230.202.156,21076
9569958934,192.168.120.167,103.25.41.82,443,2025-05-27 13:33:55,2025-05-27 14:51:55,221.69.211.234,23090
9569958934,192.168.85.170,103.25.172.231,443,2025-05-20 19:24:39,2025-05-20 20:44:39,43.10.175.78,7770
9569958934,192.168.72.221,103.25.245.146,80,2025-05-07 00:18:57,2025-05-07 01:02:57,128.87.221.103,7784
9569958934,192.168.137.196,103.25.83.22,80,2025-05-20 16:55:54,2025-05-20 17:48:54,93.111.91.126,14954
9569958934,192.168.45.254,103.25.206.97,8080,2025-05-14 13:39:22,2025-05-14 15:25:22,188.240.194.103,1007
9569958934,192.168.54.186,103.25.178.175,80,2025-05-26 00:39:19,2025-05-26 02:39:19,141.102.215.167,22205
9569958934,192.168.214.19,103.25.21.12,80,2025-05-24 13:47:50,2025-05-24 14:58:50,2.110.152.161,26415
9895201951,192.168.211.2,103.25.16.208,80,2025-06-04 15:16:02,2025-06-04 16:53:02,191.148.13.135,13887
9895201951,192.168.72.75,103.25.35.167,80,2025-05-06 23:40:25,2025-05-06 23:51:25,2.209.109.75,30476
9895201951,192.168.75.49,103.25.200.234,80,2025-05-25 02:03:55,2025-05-25 02:55:55,10.84.46.59,31627
9895201951,192.168.159.200,103.25.34.198,8080,2025-05-08 02:47:05,2025-05-08 03:42:05,197.211.1.28,16414
9895201951,192.168.247.234,103.25.244.100,443,2025-05-03 08:04:07,2025-05-03 09:29:07,72.158.182.215,5038
9895201951,192.168.27.87,103.25.226.161,443,2025-05-15 13:28:57,2025-05-15 14:53:57,204.165.241.37,5869
9895201951,192.168.213.143,103.25.225.140,8443,2025-05-17 04:33:59,2025-05-17 06:04:59,44.190.140.248,42078
9895201951,192.168.101.62,103.25.36.239,443,2025-05-09 01:14:10,2025-05-09 01:20:10,170.171.70.171,28804
9895201951,192.168.84.101,103.25.89.6,80,2025-05-12 18:49:31,2025-05-12 19:07:31,130.6.30.30,10931
9895201951,192.168.235.83,103.25.6.169,80,2025-06-12 21:49:04,2025-06-12 22:56:04,73.183.143.217,27843
9895201951,192.168.196.202,103.25.21.17,443,2025-05-18 12:39:36,2025-05-18 13:53:36,116.117.213.116,14023
9895201951,192.168.75.44,103.25.230.52,8443,2025-06-10 15:21:27,2025-06-10 16:51:27,174.231.88.56,6046
9895201951,192.168.135.218,103.25.119.176,443,2025-06-03 06:11:59,2025-06-03 06:55:59,57.122.12.150,41165
9895201951,192.168.56.175,103.25.232.152,8080,2025-06-09 12:32:17,2025-06-09 12:44:17,146.250.109.209,8219
9895201951,192.168.12.35,103.25.137.233,8080,2025-06-06 03:20:15,2025-06-06 04:40:15,154.92.212.109,41366
9895201951,192.168.51.187,103.25.100.71,8443,2025-05-31 13:30:31,2025-05-31 15:05:31,125.243.217.141,9558
9895201951,192.168.8.68,103.25.87.169,80,2025-05-31 08:00:39,2025-05-31 09:54:39,34.151.161.137,18919
9586797757,192.168.35.44,103.25.108.153,80,2025-05-17 03:36:54,2025-05-17 04:12:54,57.154.6.245,36756
9586797757,192.168.26.57,103.25.242.72,80,2025-05-18 22:01:13,2025-05-18 22:12:13,133.104.234.24,3126
9586797757,192.168.16.164,103.25.169.133,443,2025-05-20 16:11:22,2025-05-20 17:02:22,48.128.159.217,38098
9586797757,192.168.107.147,103.25.154.174,8443,2025-05-24 21:02:33,2025-05-24 22:12:33,90.121.209.200,21698
9586797757,192.168.173.222,103.25.76.8,80,2025-05-07 06:30:32,2025-05-07 06:42:32,149.187.236.131,37303
9586797757,192.168.130.52,103.25.197.87,80,2025-05-22 13:40:55,2025-05-22 14:45:55,164.144.134.203,16268
9586797757,192.168.29.200,103.25.31.225,80,2025-05-12 11:33:36,2025-05-12 12:52:36,187.82.107.77,45657
9586797757,192.168.251.60,103.25.66.114,443,2025-05-10 09:05:35,2025-05-10 09:39:35,93.93.214.119,28554
9586797757,192.168.7.190,103.25.87.160,443,2025-05-08 11:12:23,2025-05-08 13:12:23,53.163.29.242,40745
9586797757,192.168.216.158,103.25.177.251,80,2025-06-06 14:45:43,2025-06-06 15:50:43,171.210.64.106,37311
9586797757,192.168.27.205,103.25.207.90,8080,2025-05-20 01:14:45,2025-05-20 02:59:45,53.126.251.12,35914
9586797757,192.168.189.247,103.25.212.18,443,2025-06-03 17:06:45,2025-06-03 18:08:45,76.199.99.162,25206
9586797757,192.168.134.89,103.25.17.171,443,2025-05-10 21:33:48,2025-05-10 21:46:48,11.208.197.107,27054
9827775697,192.168.200.100,103.25.71.108,80,2025-06-08 19:50:01,2025-06-08 20:06:01,73.221.234.154,37304
9827775697,192.168.39.108,103.25.122.38,443,2025-05-19 00:43:27,2025-05-19 00:58:27,37.60.116.244,5445
9827775697,192.168.214.82,103.25.172.201,80,2025-05-17 07:13:37,2025-05-17 08:49:37,169.58.64.155,9616
9827775697,192.168.210.7,103.25.133.166,80,2025-05-18 13:07:12,2025-05-18 14:13:12,84.74.185.50,12779
9827775697,192.168.215.217,103.25.108.230,8443,2025-05-10 11:08:06,2025-05-10 13:00:06,185.226.204.107,26054
9827775697,192.168.191.26,103.25.115.214,80,2025-05-26 21:17:08,2025-05-26 22:37:08,147.52.17.183,7033
9827775697,192.168.147.2,103.25.42.114,443,2025-05-17 23:33:35,2025-05-18 01:23:35,95.42.19.148,32753
9827775697,192.168.231.166,103.25.232.28,8080,2025-05-17 09:38:24,2025-05-17 10:32:24,193.32.86.46,45742
9827775697,192.168.19.83,103.25.151.65,80,2025-06-06 16:06:21,2025-06-06 17:06:21,138.251.214.82,6520
9827775697,192.168.168.104,103.25.143.172,80,2025-05-16 04:05:41,2025-05-16 04:35:41,1.152.117.37,32066
9827775697,192.168.95.92,103.25.53.29,80,2025-05-25 22:07:39,2025-05-25 23:14:39,222.119.143.225,36450
9827775697,192.168.14.164,103.25.164.202,8080,2025-06-04 11:48:44,2025-06-04 12:15:44,183.79.250.112,30629
9827775697,192.168.170.104,103.25.214.108,8443,2025-05-25 21:44:40,2025-05-25 23:27:40,22.155.225.128,9298
9827775697,192.168.12.133,103.25.105.132,8080,2025-06-01 04:13:03,2025-06-01 05:49:03,126.55.113.119,39575
9827775697,192.168.188.126,103.25.1.146,80,2025-05-03 23:51:53,2025-05-04 00:43:53,1.17.211.156,30557
9827775697,192.168.105.183,103.25.128.204,443,2025-05-22 22:06:47,2025-05-22 23:10:47,187.69.142.150,42784
9561815413,192.168.238.70,103.25.34.219,80,2025-05-23 01:51:38,2025-05-23 02:46:38,92.28.204.193,4635
9561815413,192.168.42.242,103.25.86.35,443,2025-05-26 16:15:52,2025-05-26 18:11:52,46.41.217.222,3355
9561815413,192.168.57.195,103.25.170.121,80,2025-05-27 16:53:39,2025-05-27 17:27:39,122.122.153.217,24563
9561815413,192.168.23.69,103.25.111.176,443,2025-05-20 12:51:33,2025-05-20 14:27:33,3.242.171.125,25592
9561815413,192.168.166.178,103.25.107.196,8080,2025-05-21 13:14:26,2025-05-21 14:46:26,108.209.12.15,10984
9561815413,192.168.89.75,103.25.254.184,8443,2025-05-21 12:56:02,2025-05-21 13:41:02,219.128.178.58,11906
9561815413,192.168.74.140,103.25.202.109,80,2025-06-14 14:31:14,2025-06-14 15:23:14,218.100.221.55,9799
9561815413,192.168.245.42,103.25.83.38,8443,2025-05-28 13:16:15,2025-05-28 13:45:15,89.100.232.105,36794
9561815413,192.168.132.58,103.25.172.240,8080,2025-05-18 07:35:49,2025-05-18 07:57:49,31.250.187.143,5760
9561815413,192.168.240.82,103.25.29.180,80,2025-05-08 09:21:15,2025-05-08 11:00:15,192.221.153.45,14133
9664436350,192.168.108.43,103.25.188.7,80,2025-05-12 16:40:07,2025-05-12 18:00:07,75.90.213.218,27458
9664436350,192.168.93.84,103.25.148.212,80,2025-05-28 15:32:16,2025-05-28 17:11:16,78.37.134.111,42057
9664436350,192.168.245.253,103.25.164.101,443,2025-05-29 20:57:07,2025-05-29 22:36:07,96.159.22.254,19271
9664436350,192.168.17.231,103.25.1.245,80,2025-05-02 11:21:29,2025-05-02 12:08:29,63.142.125.159,26590
9664436350,192.168.108.81,103.25.244.88,8443,2025-05-09 18:58:25,2025-05-09 19:22:25,187.163.118.61,7950
9664436350,192.168.1.118,103.25.74.228,443,2025-06-08 03:49:38,2025-06-08 04:24:38,122.100.248.93,47411
9664436350,192.168.7.117,103.25.182.119,8443,2025-06-06 15:45:59,2025-06-06 16:48:59,41.176.185.63,33558
9664436350,192.168.58.24,103.25.109.17,8080,2025-05-05 02:09:17,2025-05-05 04:08:17,138.183.116.46,9666
9664436350,192.168.217.226,103.25.98.129,80,2025-06-06 04:43:16,2025-06-06 05:57:16,41.113.205.216,42472
9664436350,192.168.227.118,103.25.83.30,8080,2025-06-13 13:40:53,2025-06-13 13:51:53,126.235.185.37,13871
9664436350,192.168.146.238,103.25.5.120,8080,2025-05-28 04:43:12,2025-05-28 06:35:12,185.47.191.173,7937
9664436350,192.168.191.179,103.25.157.235,8080,2025-05-17 02:29:28,2025-05-17 04:02:28,219.113.106.124,19923
9664436350,192.168.126.165,103.25.169.61,443,2025-05-04 02:36:19,2025-05-04 03:31:19,79.211.15.197,26117
9664436350,192.168.91.236,103.25.209.118,443,2025-05-07 05:58:54,2025-05-07 07:08:54,105.197.208.226,24486
9664436350,192.168.32.228,103.25.39.36,443,2025-05-02 18:07:38,2025-05-02 19:53:38,129.89.188.64,49678
9664436350,192.168.137.71,103.25.157.28,443,2025-05-13 17:14:16,2025-05-13 17:53:16,57.13.196.227,13739
9579236230,192.168.72.48,103.25.74.148,80,2025-05-18 01:56:43,2025-05-18 03:14:43,203.184.191.31,41322
9579236230,192.168.29.64,103.25.117.185,443,2025-06-10 23:32:42,2025-06-11 00:03:42,22.249.192.195,7222
9579236230,192.168.185.9,103.25.77.152,8443,2025-05-05 09:41:44,2025-05-05 10:19:44,201.57.30.103,7332
9579236230,192.168.198.218,103.25.208.196,443,2025-05-10 17:59:22,2025-05-10 18:07:22,119.243.30.114,2389
9579236230,192.168.98.170,103.25.167.178,8080,2025-05-11 10:42:19,2025-05-11 11:56:19,121.28.62.116,29024
9579236230,192.168.130.238,103.25.68.221,8080,2025-06-05 15:56:59,2025-06-05 17:41:59,48.53.128.228,12335
9579236230,192.168.195.118,103.25.235.98,443,2025-05-21 04:47:23,2025-05-21 05:08:23,196.195.103.248,49574
9579236230,192.168.149.191,103.25.34.53,8443,2025-06-03 08:30:50,2025-06-03 09:17:50,143.176.246.56,21131
9579236230,192.168.199.198,103.25.48.163,8080,2025-05-16 04:03:06,2025-05-16 05:31:06,61.248.44.156,32961
9579236230,192.168.5.129,103.25.220.70,80,2025-05-11 15:57:08,2025-05-11 17:21:08,117.113.166.254,32375
9850463827,192.168.120.206,103.25.132.217,443,2025-05-29 10:17:00,2025-05-29 10:37:00,103.25.34.76,1179
9790337127,192.168.199.149,103.25.1.192,443,2025-05-29 12:13:00,2025-05-29 12:33:00,103.25.121.91,1929
9895201951,192.168.154.251,103.25.234.174,443,2025-05-29 14:23:00,2025-05-29 14:43:00,103.25.223.96,1814
9850463827,192.168.215.77,103.25.117.246,443,2025-05-08 09:17:32,2025-05-08 09:47:32,154.12.118.161,10606
9850463827,192.168.75.242,103.25.235.94,80,2025-05-02 16:48:51,2025-05-02 18:00:51,143.51.36.65,18945
9850463827,192.168.13.196,103.25.210.54,8080,2025-05-21 05:55:49,2025-05-21 07:17:49,132.37.67.71,8875
9850463827,192.168.114.60,103.25.61.142,8080,2025-06-01 10:22:28,2025-06-01 12:17:28,214.65.182.81,34032
9850463827,192.168.212.70,103.25.163.166,443,2025-06-01 05:19:14,2025-06-01 06:51:14,9.210.111.120,45810
9850463827,192.168.221.153,103.25.183.143,443,2025-06-10 17:43:59,2025-06-10 19:21:59,167.149.21.95,42970
9850463827,192.168.12.154,103.25.158.16,443,2025-06-05 18:02:36,2025-06-05 18:13:36,87.119.147.164,11721
9850463827,192.168.134.148,103.25.254.125,80,2025-05-11 18:19:36,2025-05-11 19:24:36,28.89.164.126,32166
9850463827,192.168.101.94,103.25.156.21,80,2025-05-31 15:38:20,2025-05-31 16:16:20,181.89.6.28,44664
9850463827,192.168.244.242,103.25.35.20,8443,2025-05-30 04:43:36,2025-05-30 05:12:36,4.165.5.249,11419
9850463827,192.168.232.226,103.25.226.98,443,2025-05-02 21:29:37,2025-05-02 22:51:37,122.46.110.5,26882
9850463827,192.168.96.254,103.25.59.231,443,2025-05-31 00:17:53,2025-05-31 01:16:53,108.7.171.246,23357
9850463827,192.168.67.142,103.25.250.84,8080,2025-06-03 23:21:34,2025-06-04 00:49:34,218.114.2.98,8375
9721470041,192.168.11.56,103.25.162.165,443,2025-06-07 10:50:00,2025-06-07 14:00:00,103.22.53.73,8814
9721470041,192.168.189.50,103.25.98.196,8443,2025-05-07 16:45:47,2025-05-07 17:41:47,20.145.70.135,17558
9721470041,192.168.40.204,103.25.71.207,443,2025-06-10 18:50:54,2025-06-10 19:09:54,14.142.245.139,44050
9721470041,192.168.235.47,103.25.30.142,443,2025-05-31 03:46:12,2025-05-31 05:03:12,198.155.210.190,4374
9721470041,192.168.62.197,103.25.17.24,8080,2025-06-06 14:47:28,2025-06-06 15:45:28,1.186.25.245,44702
9721470041,192.168.19.108,103.25.236.224,8080,2025-05-16 21:39:37,2025-05-16 22:45:37,108.20.6.250,30365
9721470041,192.168.14.71,103.25.73.24,8080,2025-05-29 10:09:24,2025-05-29 11:18:24,91.201.142.154,20459
9721470041,192.168.129.188,103.25.171.213,80,2025-05-29 05:06:21,2025-05-29 06:41:21,80.26.5.237,41061
9721470041,192.168.244.94,103.25.137.200,80,2025-06-10 14:48:51,2025-06-10 16:42:51,107.25.169.78,3055
9721470041,192.168.150.132,103.25.227.231,8080,2025-05-31 00:37:53,2025-05-31 02:08:53,43.73.249.247,19463
9540793842,192.168.128.138,103.25.138.15,443,2025-06-03 19:53:39,2025-06-03 20:08:39,103.26.6.243,2357
9540793842,192.168.109.204,103.25.106.142,443,2025-05-27 18:49:26,2025-05-27 19:08:26,103.30.219.41,1829
9540793842,192.168.32.171,103.25.106.217,443,2025-05-01 23:02:04,2025-05-01 23:21:04,103.27.56.196,360
9540793842,192.168.152.38,103.25.48.125,443,2025-05-15 12:02:39,2025-05-15 12:18:39,103.29.130.25,2749
9723450663,192.168.105.174,103.25.38.107,443,2025-06-01 04:35:29,2025-06-01 05:13:29,103.23.70.28,4042
9723450663,192.168.1.45,103.25.240.74,443,2025-05-06 13:22:18,2025-05-06 14:00:18,103.23.153.235,3253
9723450663,192.168.133.107,103.25.76.67,443,2025-06-05 03:39:11,2025-06-05 03:49:11,103.28.122.244,3998
9660972520,192.168.250.14,103.25.193.154,443,2025-05-30 23:27:36,2025-05-30 23:47:36,103.29.2.89,4879
9660972520,192.168.76.165,103.25.159.134,443,2025-06-01 22:21:43,2025-06-01 23:01:43,103.26.39.130,2680
9660972520,192.168.3.167,103.25.187.6,443,2025-06-01 04:17:26,2025-06-01 05:01:26,103.27.246.231,4871
9848473632,192.168.139.169,103.29.145.245,443,2025-05-21 14:15:00,2025-05-21 14:45:00,103.28.127.22,2400
9848473632,192.168.245.57,103.25.180.105,443,2025-06-14 16:11:33,2025-06-14 16:51:33,80.98.92.212,40968
9848473632,192.168.226.51,103.25.127.104,8080,2025-05-20 10:31:09,2025-05-20 11:08:09,194.215.153.228,6613
9848473632,192.168.142.191,103.25.250.69,8443,2025-05-17 17:53:40,2025-05-17 18:54:40,186.224.37.252,49238
9848473632,192.168.244.149,103.25.215.64,80,2025-05-29 00:24:25,2025-05-29 01:08:25,171.186.25.187,35671
9848473632,192.168.73.206,103.25.99.160,8443,2025-05-21 12:43:37,2025-05-21 12:54:37,64.220.77.17,35776
9848473632,192.168.242.202,103.25.21.125,8443,2025-06-06 20:26:19,2025-06-06 21:22:19,22.109.58.107,39374
9848473632,192.168.182.122,103.25.119.46,8443,2025-05-31 13:56:58,2025-05-31 15:52:58,78.52.180.2,47631
9848473632,192.168.244.222,103.25.45.97,8080,2025-06-11 23:10:40,2025-06-12 00:37:40,10.184.38.133,28837
9848473632,192.168.28.253,103.25.160.137,80,2025-05-11 15:24:26,2025-05-11 17:24:26,98.247.5.157,27101
9848473632,192.168.58.117,103.25.46.10,80,2025-05-16 01:15:07,2025-05-16 01:43:07,147.213.234.172,25530
9848473632,192.168.139.157,103.25.253.155,443,2025-05-12 21:51:43,2025-05-12 23:43:43,142.19.61.123,28233
9848473632,192.168.6.138,103.25.54.170,80,2025-06-07 23:52:40,2025-06-08 01:11:40,195.181.171.173,8580
9848473632,192.168.114.47,103.25.216.93,443,2025-05-07 10:21:41,2025-05-07 11:54:41,59.243.217.61,21110
9848473632,192.168.125.177,103.25.160.184,80,2025-05-18 23:40:16,2025-05-19 00:35:16,30.255.20.196,20059
